Time,Total,livingroom,kitchen,bathroom,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_5,bedroom_6,costOfPower,solarPanels,solarSavings,TotalExSolar
14-05-2021 19:05:28,768.2507205395647,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.7817234066236157,0.20044169869236134,769.0324439461883
14-05-2021 19:06:34,768.2507205395647,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.7817234066236157,0.20044169869236134,769.0324439461883
14-05-2021 19:07:27,768.2507205395647,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.7817234066236157,0.20044169869236134,769.0324439461883
14-05-2021 19:08:27,768.2507205395647,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.7817234066236157,0.20044169869236134,769.0324439461883
14-05-2021 19:09:28,768.2507205395647,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.7817234066236157,0.20044169869236134,769.0324439461883
14-05-2021 19:10:27,768.3423454449305,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.6900985012578627,0.1769481567075286,769.0324439461883
14-05-2021 19:11:27,768.3423454449305,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.6900985012578627,0.1769481567075286,769.0324439461883
14-05-2021 19:12:27,768.3423454449305,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.6900985012578627,0.1769481567075286,769.0324439461883
14-05-2021 19:13:27,768.3423454449305,101.4,9.645,219.82062780269058,41.54798206278026,40.74080717488789,90.78565022421527,88.36412556053813,88.36412556053813,88.36412556053813,0.25641,0.6900985012578627,0.1769481567075286,769.0324439461883
14-05-2021 19:20:05,562.799230818402,99.0,281.2412556053812,246.72645739910314,85.7354260089686,59.52376681614349,37.304932735426,44.97309417040359,44.97309417040359,44.97309417040359,0.25641,0.6007691815979137,0.15404322585352107,944.451121076233
